,0
R_34DHPLACOX_NADP,False
R_34DHXMANDACOX,True
R_34DHXMANDACOX_NADP,False
R_10FTHF6GLUtm,True
R_10FTHF7GLUtl,True
R_34HPLFM,True
R_EX_ksii_core4_e,True
R_34HPPOR,True
R_10FTHF7GLUtm,True
R_10FTHFtl,False
R_10FTHFtm,False
R_35CGMPtn,False
R_11DOCRTSLtm,False
R_3AIBTm,False
R_EX_lac__D_e,True
R_3AIBt,True
R_3AIBtm,True
R_11DOCRTSLtr,False
R_11DOCRTSTRNtm,False
R_11DOCRTSTRNtr,False
R_3DPHBH1,True
R_3DPHBH2,True
R_EX_lac__L_e,True
R_3DSPHR,True
R_3HAO,True
R_3HBCDm,False
R_3HBCOAHLm,True
R_13DAMPPOX,True
R_1MNCAMti,True
R_1PPDCRp,True
R_1a_24_25VITD2Hm,True
R_1a_24_25VITD3Hm,True
R_1a_25VITD2Hm,True
R_3HCO3_NAt,False
R_3HKYNAKGAT,True
R_1a_25VITD3Hm,True
R_EX_lcts_e,True
R_24_25DHVITD2t,True
R_3HLYTCL,True
R_24_25DHVITD2tm,True
R_EX_leu__L_e,False
R_24_25DHVITD3t,True
R_24_25DHVITD3tm,True
R_3HPCOAHYD,True
R_EX_leuktrA4_e,True
R_3HPPD,False
R_3HXKYNDCL,True
R_24_25VITD2Hm,True
R_24_25VITD3Hm,True
R_3HXKYNOXDA,True
R_EX_leuktrB4_e,True
R_3M4HDXPAC,False
R_3MLDAt,False
R_24NPHte,False
R_EX_leuktrC4_e,True
R_25HVITD2t,True
R_25HVITD2tin,True
R_3MOBt2im,True
R_3MOPt2im,True
R_3MOX4HOXPGALDOX,True
R_3MOX4HOXPGALDOX_NADP,False
R_3MOXTYROX,True
R_3NTD7l,True
R_25HVITD2tin_m,True
R_25HVITD2tm,True
R_25HVITD3t,True
R_25HVITD3tin,True
R_3SALAASPm,False
R_3SALACBOXL,True
R_25HVITD3tin_m,True
R_EX_leuktrD4_e,True
R_25HVITD3tm,True
R_25VITD2Hm,True
R_25VITD3Hm,True
R_2AMACHYD,True
R_2AMACSULT,True
R_3SALAOX,True
R_3SALATAi,True
R_2AMADPTm,False
R_EX_leuktrE4_e,True
R_2DR1PP,True
R_3SALATAim,True
R_3SPYRSP,True
R_EX_leuktrF4_e,True
R_3SPYRSPm,True
R_EX_lgnc_e,True
R_41R1H2MAE12BOOX,True
R_41R2A1H12BOOX,True
R_EX_limnen_e,True
R_5AOPtm,False
R_EX_lipoate_e,True
R_42A12BOOX,True
R_4ABUTtm,False
R_4HBZCOAFm,True
R_4HBZFm,True
R_5DHFtl,True
R_5FTHFt2,False
R_EX_lneldc_e,True
R_5HLTDL,True
