,control__wt_glc__1,control__wt_glc__2,fur__wt_dpd__1,fur__wt_dpd__2,fur__wt_fe__1,fur__wt_fe__2,fur__delfur_dpd__1,fur__delfur_dpd__2,fur__delfur_fe2__1,fur__delfur_fe2__2,acid__wt_ph5__1,acid__wt_ph5__2,acid__delgadx_ph5__1,acid__delgadx_ph5__2,acid__delgadw_ph5__1,acid__delgadw_ph5__2,acid__delgade_ph5__1,acid__delgade_ph5__2,oxidative__wt_pq__1,oxidative__wt_pq__2,oxidative__deloxyr_pq__1,oxidative__deloxyr_pq__2,oxidative__delsoxr_pq__1,oxidative__delsoxr_pq__2,oxidative__delsoxs_pq__1,oxidative__delsoxs_pq__2,nac_ntrc__wt_csn__1,nac_ntrc__wt_csn__2,nac_ntrc__wt_cytd__1,nac_ntrc__wt_cytd__2,nac_ntrc__wt_gln__1,nac_ntrc__wt_gln__2,nac_ntrc__bw_delnac_csn__1,nac_ntrc__bw_delnac_csn__2,nac_ntrc__bw_delnac_cytd__1,nac_ntrc__bw_delnac_cytd__2,nac_ntrc__bw_delnac_gln__1,nac_ntrc__bw_delnac_gln__2,nac_ntrc__bw_delnac_nh4__1,nac_ntrc__bw_delnac_nh4__2,misc__wt_no_te__1,misc__wt_no_te__2,misc__bw_delcbl__1,misc__bw_delcbl__2,misc__bw_delfabr__1,misc__bw_delfabr__2,misc__bw_delfadr__1,misc__bw_delfadr__2,misc__nitr_031__1,omics__wt_glu__1,omics__wt_glu__2,omics__wt_gly__1,omics__wt_gly__2,omics__wt_thr__1,omics__wt_thr__2,omics__bw_ac__1,omics__bw_ac__2,omics__bw_fum__1,omics__bw_fum__2,omics__bw_glc__1,omics__bw_glc__2,omics__bw_pyr__1,omics__bw_pyr__2,ompr__wt_nacl__1,ompr__wt_nacl__2,ompr__bw_delompr_nacl__1,ompr__bw_delompr_nacl__2,minspan__wt_ade__1,minspan__wt_glc__1,minspan__wt_glc__2,minspan__wt_glc__3,minspan__wt_glc__4,minspan__wt_glc_anaero__1,minspan__wt_glc_anaero__2,minspan__wt_trp__1,minspan__bw_delcra_glc__1,minspan__bw_delcra_glc__2,minspan__bw_delcra_trp__1,minspan__bw_delmntr__1,minspan__bw_delnac_ade__1,minspan__bw_delnac_glc__1,cra_crp__wt_ac__1,cra_crp__wt_ac__2,cra_crp__wt_fru__1,cra_crp__wt_fru__2,cra_crp__delcra_ac__1,cra_crp__delcra_ac__2,cra_crp__delcra_fru__1,cra_crp__delcra_fru__2,cra_crp__delcra_glc__1,cra_crp__delcra_glc__2,rpoB__wt_031__1,rpoB__wt_044__1,rpoB__wt_lb__1,rpoB__wt_lb__2,rpoB__rpoBE546V_031__1,rpoB__rpoBE546V_044__1,rpoB__rpoBE546V_lb__1,rpoB__rpoBE546V_lb__2,rpoB__rpoBE546V_glc__1,rpoB__rpoBE672K_glc__1,rpoB__rpoBE672K_glc__2,rpoB__rpoBE672K_lb__1,rpoB__rpoBE672K_lb__2,crp__wt_fru__1,crp__wt_glyc__1,crp__wt_glyc__2,crp__delar1_glyc__1,crp__delar1_glyc__2,crp__delar1ar2_glyc__1,crp__delar1ar2_glyc__2,crp__delar1ar2_glyc__3,crp__delar2_glyc__1,crp__delar2_glyc__2,crp__delar2_glyc__3,crp__delcrp_fru__1,crp__delcrp_fru__2,crp__delcrp_fru__3,crp__delcrp_glc__1,crp__delcrp_glc__2,crp__delcrp_glc__3,crp__delcrp_glyc__1,crp__delcrp_glyc__2,crp__delcrp_glyc__3,glu__glu_ale3__1,glu__glu_ale4__1,glu__glu_ale5__1,glu__glu_ale6__1,glu__glu_ale8__1,glu__glu_ale9__1,glu__glu_ale10__1,X42c__wt_42c__1,X42c__42c_ale1__1,X42c__42c_ale2__1,X42c__42c_ale3__1,X42c__42c_ale4__1,X42c__42c_ale5__1,X42c__42c_ale6__1,X42c__42c_ale8__1,X42c__42c_ale9__1,X42c__42c_ale10__1,ssw__wt_ac__1,ssw__wt_glc__1,ssw__wt_glyc__1,ssw__wt_xyl__1,ssw__glc_ale1__1,ssw__glc_ale2__1,ssw__glc_ale3__1,ssw__glyc_ale1__1,ssw__glyc_ale2__1,ssw__xyl_ale1__1,ssw__xyl_ale2__1,ssw__xyl_ale3__1,ssw__glc_ac_ac2__1,ssw__glc_ac_glc1__1,ssw__glc_ac_glc2__1,ssw__glc_glyc_glc__1,ssw__glc_glyc_glyc__1,ssw__glc_xyl_glc__1,ssw__glc_xyl_xyl__1,pgi__glu4_delpgi__1,pgi__pgi_ale1__1,pgi__pgi_ale2__1,pgi__pgi_ale3__1,pgi__pgi_ale5__1,pgi__pgi_ale6__1,pgi__pgi_ale7__1,pgi__pgi_ale8__1,ica__wt_glc__1,ica__wt_glc__2,ica__wt_glc__3,ica__wt_glc__4,ica__arg_sbt__1,ica__arg_sbt__2,ica__cytd_rib__1,ica__cytd_rib__2,ica__gth__1,ica__gth__2,ica__leu_glcr__1,ica__leu_glcr__2,ica__met_glc__1,ica__met_glc__2,ica__no3_anaero__1,ica__no3_anaero__2,ica__phe_acgam__1,ica__phe_acgam__2,ica__thm_gal__1,ica__thm_gal__2,ica__tyr_glcn__1,ica__tyr_glcn__2,ica__ura_pyr__1,ica__ura_pyr__2,ica__wt_glc__5,ica__wt_glc__6,ica__bw_delpurR_cytd__1,ica__bw_delpurR_cytd__2,ica__ade_glc__1,ica__ade_glc__2,ytf__wt_glc__1,ytf__wt_glc__2,ytf__delyafC__1,ytf__delyafC__2,ytf__delyeiE__1,ytf__delyeiE__2,ytf__delyiaJ__1,ytf__delyiaJ__2,ytf__delyieP__1,ytf__delyieP__2,ytf__wt_ph5__1,ytf__wt_ph5__2,ytf__wt_ph8__1,ytf__wt_ph8__2,ytf__delybaO__1,ytf__delybaO__2,ytf__delybaQ__1,ytf__delybaQ__2,ytf__delybiH__1,ytf__delybiH__2,ytf__delydcI_ph5__1,ytf__delydcI_ph5__2,ytf__delydcI_ph8__1,ytf__delydcI_ph8__2,ytf__delyddM__1,ytf__delyddM__2,ytf__delyheO__1,ytf__delyheO__2,fps__bw_glc__1,fps__bw_glc__2,fps__fps_thrA_ale1__1,fps__fps_thrA_ale1__2,fps__fps_thrA_ale2__1,fps__fps_thrA_ale2__2,fps__fps_serB_ale1__1,fps__fps_serB_ale1__2,fps__fps_serB_ale4__1,fps__fps_serB_ale4__2,fps__fps_ptsI_ale1__1,fps__fps_ptsI_ale1__2,fps__fps_ptsI_ale3__1,fps__fps_ptsI_ale3__2,pal__lyx_ale2_f6__1,pal__lyx_ale2__1,pal__lyx_ale2__2,pal__lyx_ale4__1,pal__lyx_ale4__2,pal__5drib_ale10_f18__1,pal__5drib_ale10_f18__2,pal__5drib_ale10__1,pal__arab_ale14_f9__1,pal__arab_ale14_f9__2,pal__arab_ale14__1,pal__arab_ale14__2,pal__arab_ale16__1,pal__arab_ale16__2,pal__tartr_ale26_f10__1,pal__tartr_ale26_f10__2,pal__tartr_ale26__1,pal__tartr_ale26__2,pal__tartr_ale28_f10__1,pal__tartr_ale28_f10__2,pal__tartr_ale28__1,pal__tartr_ale28__2,efeU__delmenFentC_citr__1,efeU__delmenFentC_citr__2,efeU__delmenFentC__1,efeU__delmenFentC__2,efeU__menFentC_ale39__1,efeU__menFentC_ale39__2,efeU__menFentC_ale29__1,efeU__menFentC_ale29__2,efeU__menFentC_ale30__1,efeU__menFentC_ale30__2,efeU__menFentCubiC_ale36__1,efeU__menFentCubiC_ale36__2,efeU__menFentCubiC_ale37__1,efeU__menFentCubiC_ale37__2,efeU__menFentCubiC_ale38__1,efeU__menFentCubiC_ale38__2
R_PFK,1.883777067421859,1.8955141097447166,1.9644642891185737,1.9644642891185737,1.8719664364639912,1.8600808151128507,1.9417529560241518,1.9417529560241518,1.8600808151128507,1.8600808151128507,1.9302970863915545,1.9187728216844533,1.9187728216844533,1.9071789220568982,1.9187728216844533,1.9302970863915545,1.9187728216844533,1.9302970863915545,1.9980473079265573,2.0201258489772793,1.986916038542081,1.986916038542081,1.9980473079265573,1.986916038542081,2.0091169068049197,2.0091169068049197,1.8600808151128507,1.8600808151128507,1.9187728216844533,1.9187728216844533,1.9071789220568982,1.9302970863915545,1.8719664364639912,1.8955141097447166,1.9302970863915545,1.9302970863915545,1.9302970863915545,1.9302970863915545,1.9071789220568982,1.9071789220568982,1.9644642891185737,1.9644642891185737,1.9071789220568982,1.9071789220568982,1.8360787667628191,1.8360787667628191,1.883777067421859,1.883777067421859,1.9302970863915545,1.9302970863915545,1.9302970863915545,1.8955141097447166,1.8955141097447166,1.9417529560241518,1.9644642891185737,1.7746539762086702,1.7746539762086702,1.7494803040559304,1.7494803040559304,1.8239593025230767,1.8239593025230767,1.7494803040559304,1.7746539762086702,2.041965682057313,2.041965682057313,1.9980473079265573,2.0091169068049197,1.8239593025230767,1.8117587689214207,1.8117587689214207,1.799475516995676,1.799475516995676,1.9187728216844533,1.9187728216844533,1.8955141097447166,1.9644642891185737,1.9644642891185737,1.9417529560241518,1.8360787667628191,1.799475516995676,1.7621120948385882,1.8481187565343524,1.8481187565343524,1.953141634066853,1.9187728216844533,1.9187728216844533,1.9071789220568982,1.986916038542081,1.986916038542081,1.9644642891185737,1.9644642891185737,1.8600808151128507,1.8955141097447166,1.9417529560241518,1.9417529560241518,1.883777067421859,1.8955141097447166,1.9417529560241518,1.9302970863915545,1.8481187565343524,1.9417529560241518,1.9302970863915545,1.9302970863915545,1.9187728216844533,1.8600808151128507,1.8360787667628191,1.799475516995676,1.9644642891185737,1.9644642891185737,1.953141634066853,1.9644642891185737,1.953141634066853,1.9417529560241518,1.9417529560241518,1.9417529560241518,1.986916038542081,1.986916038542081,1.986916038542081,1.9644642891185737,1.9757220562920659,1.9644642891185737,1.986916038542081,1.9757220562920659,1.9757220562920659,2.0527984672628223,1.9071789220568982,1.8719664364639912,1.9417529560241518,2.0527984672628223,2.0091169068049197,2.0310751207680577,1.9644642891185737,2.041965682057313,1.8955141097447166,1.8600808151128507,1.986916038542081,1.8719664364639912,2.095569695615924,2.0527984672628223,1.8481187565343524,1.9980473079265573,1.8239593025230767,1.883777067421859,1.8239593025230767,1.8719664364639912,2.0091169068049197,2.0310751207680577,2.0310751207680577,1.9417529560241518,1.9187728216844533,1.8117587689214207,1.7494803040559304,1.8360787667628191,1.7494803040559304,1.8600808151128507,2.0310751207680577,1.9757220562920659,1.9071789220568982,1.9417529560241518,1.8955141097447166,1.8481187565343524,1.8239593025230767,1.9187728216844533,1.8117587689214207,1.8600808151128507,1.8360787667628191,1.8117587689214207,1.883777067421859,1.8117587689214207,1.799475516995676,1.799475516995676,1.7871078411136945,1.799475516995676,1.8239593025230767,1.799475516995676,1.799475516995676,1.9302970863915545,1.9187728216844533,1.7621120948385882,1.7367566420724652,1.8117587689214207,1.8117587689214207,1.953141634066853,1.9417529560241518,1.8239593025230767,1.8239593025230767,1.799475516995676,1.799475516995676,1.7871078411136945,1.7871078411136945,1.7871078411136945,1.7621120948385882,1.799475516995676,1.8117587689214207,1.7494803040559304,1.7746539762086702,1.7367566420724652,1.7494803040559304,1.9417529560241518,1.9302970863915545,2.0091169068049197,2.0091169068049197,1.9417529560241518,1.9071789220568982,2.0201258489772793,1.986916038542081,1.9644642891185737,1.9644642891185737,1.8955141097447166,1.8955141097447166,1.8955141097447166,1.883777067421859,2.0201258489772793,1.9980473079265573,1.883777067421859,1.883777067421859,1.9644642891185737,1.9757220562920659,1.883777067421859,1.8955141097447166,1.8955141097447166,1.8955141097447166,1.9071789220568982,1.9071789220568982,2.0201258489772793,2.0091169068049197,1.8600808151128507,1.8481187565343524,1.8481187565343524,1.8600808151128507,1.8481187565343524,1.8481187565343524,1.8600808151128507,1.883777067421859,1.8360787667628191,1.8360787667628191,1.7871078411136945,1.799475516995676,1.8239593025230767,1.8117587689214207,1.7746539762086702,1.7871078411136945,1.8239593025230767,1.7871078411136945,1.8239593025230767,1.6980137020331745,1.6716863136661715,1.7367566420724652,1.8360787667628191,1.8600808151128507,1.8481187565343524,1.8481187565343524,1.7494803040559304,1.7494803040559304,1.8117587689214207,1.8360787667628191,1.8360787667628191,1.8360787667628191,1.8117587689214207,1.8117587689214207,1.8239593025230767,1.7746539762086702,1.9071789220568982,1.953141634066853,1.9187728216844533,1.9071789220568982,2.0527984672628223,2.041965682057313,2.084959147965977,2.0635743862757647,1.8955141097447166,1.9187728216844533,1.9417529560241518,1.9302970863915545,1.9071789220568982,1.9071789220568982,1.9071789220568982,1.8955141097447166
R_PFL,1.818749301548836,1.842681242520514,1.842681242520514,1.8604281808971745,1.8486158190522135,1.842681242520514,1.8307543777663517,1.8307543777663517,1.7196942935516515,1.7133132166539111,1.8663063256575838,1.8604281808971745,1.8604281808971745,1.8954236269908686,1.8663063256575838,1.8721660145677927,1.8604281808971745,1.8780074203835815,1.818749301548836,1.8066644547502713,1.7822489479322268,1.7883840743304193,1.842681242520514,1.8127169489391435,1.82476171233329,1.8307543777663517,1.8486158190522135,1.842681242520514,1.8486158190522135,1.854531404792927,1.8896360604206508,1.8954236269908686,1.9069460651999317,1.9183992976978974,1.957958084280605,1.957958084280605,1.9183992976978974,1.9411030382389163,1.8663063256575838,1.8780074203835815,1.7944982257533197,1.7822489479322268,1.854531404792927,1.8307543777663517,1.8367274911166882,1.82476171233329,1.8005916158710042,1.8127169489391435,1.8367274911166882,1.8486158190522135,1.8780074203835815,1.8307543777663517,1.8486158190522135,2.050855115146651,2.0615089796431803,1.8005916158710042,1.8066644547502713,1.8005916158710042,1.8127169489391435,1.763715526287078,1.7944982257533197,1.818749301548836,1.8307543777663517,1.8663063256575838,1.842681242520514,1.8486158190522135,1.854531404792927,1.842681242520514,1.854531404792927,1.9011935752753744,1.8838307131823009,1.8780074203835815,1.9241003482981147,1.8954236269908686,2.0131226264018776,2.0076743819698577,2.0131226264018776,1.9802083222359064,2.0239751181171854,1.8663063256575838,1.9011935752753744,1.8307543777663517,1.854531404792927,1.8663063256575838,1.8367274911166882,1.842681242520514,1.8307543777663517,1.818749301548836,1.82476171233329,1.8896360604206508,1.8663063256575838,1.8367274911166882,1.8604281808971745,1.9069460651999317,1.9011935752753744,1.854531404792927,1.9069460651999317,1.8896360604206508,1.8954236269908686,1.7822489479322268,1.9126812542853668,1.9069460651999317,1.946737601725896,1.9183992976978974,1.77609262919826,1.8005916158710042,1.8367274911166882,2.0615089796431803,2.07210806739797,1.9011935752753744,1.8838307131823009,1.9069460651999317,2.098371575184304,2.1139730656469777,2.1139730656469777,1.8954236269908686,1.9126812542853668,1.8780074203835815,1.9241003482981147,1.9183992976978974,1.8954236269908686,1.8127169489391435,1.842681242520514,1.8486158190522135,2.0401456157580764,1.946737601725896,1.9411030382389163,1.8896360604206508,2.087905816294206,2.050855115146651,2.0131226264018776,2.018556165640266,2.1397227733626125,1.9802083222359064,1.9011935752753744,2.0668153178411,1.8721660145677927,2.1397227733626125,2.0826532147244374,1.8721660145677927,2.1191480380553935,1.8307543777663517,1.854531404792927,2.0561889476009556,2.1397227733626125,2.129460254858096,2.134597681515992,2.1550249190174147,2.050855115146651,2.050855115146651,2.07210806739797,1.96354428132215,1.99673329570871,1.7944982257533197,2.0293796006835727,2.1087853938624814,2.0401456157580764,1.99673329570871,2.093145236869223,1.8127169489391435,1.8721660145677927,1.751250949418678,1.8066644547502713,1.7449852729827493,1.8066644547502713,1.7944982257533197,1.8005916158710042,1.818749301548836,1.82476171233329,1.8896360604206508,1.751250949418678,1.7386970173131195,1.9802083222359064,1.957958084280605,1.9069460651999317,1.9241003482981147,1.8780074203835815,1.8780074203835815,1.8127169489391435,1.818749301548836,1.82476171233329,1.7944982257533197,1.957958084280605,1.9411030382389163,1.82476171233329,1.8367274911166882,1.8486158190522135,1.8604281808971745,1.8896360604206508,1.9183992976978974,1.7944982257533197,1.8663063256575838,1.9857319266118185,1.9857319266118185,1.946737601725896,1.9126812542853668,1.82476171233329,1.8367274911166882,1.935452071260668,1.97466926712784,2.0561889476009556,2.0401456157580764,2.0022113123007044,1.957958084280605,2.0401456157580764,2.0668153178411,2.0826532147244374,2.0561889476009556,1.854531404792927,1.8721660145677927,1.7822489479322268,1.77609262919826,2.0561889476009556,2.0455073743230656,1.7944982257533197,1.8066644547502713,1.96354428132215,2.0131226264018776,1.8307543777663517,1.8367274911166882,1.7449852729827493,1.7944982257533197,1.9069460651999317,1.8896360604206508,2.0826532147244374,2.0668153178411,1.82476171233329,1.8066644547502713,1.8005916158710042,1.8066644547502713,1.8127169489391435,1.8307543777663517,1.82476171233329,1.8367274911166882,1.8127169489391435,1.8127169489391435,1.82476171233329,1.818749301548836,1.8066644547502713,1.7822489479322268,1.8307543777663517,1.8005916158710042,1.82476171233329,1.8005916158710042,1.82476171233329,1.8663063256575838,1.854531404792927,1.842681242520514,1.8307543777663517,1.818749301548836,1.8486158190522135,1.8604281808971745,1.763715526287078,1.8066644547502713,1.9069460651999317,1.9241003482981147,1.9241003482981147,1.9297845566886653,1.8127169489391435,1.8486158190522135,1.8127169489391435,1.8127169489391435,1.9411030382389163,1.9183992976978974,1.7883840743304193,1.8005916158710042,2.0826532147244374,2.0826532147244374,2.1139730656469777,2.1087853938624814,1.96354428132215,1.957958084280605,1.8005916158710042,1.7883840743304193,1.8127169489391435,1.82476171233329,1.957958084280605,1.9241003482981147
R_PGI,1.9336737853804484,1.9336737853804484,1.9550409951956815,1.9336737853804484,1.91206781355667,1.91206781355667,1.9550409951956815,1.9550409951956815,1.91206781355667,1.91206781355667,1.9336737853804484,1.9336737853804484,1.91206781355667,1.91206781355667,1.9336737853804484,1.9336737853804484,1.9336737853804484,1.9336737853804484,1.91206781355667,1.9336737853804484,1.8902148922837365,1.8902148922837365,1.8681063552118893,1.8457330169217003,1.8230851283269012,1.8457330169217003,1.9336737853804484,1.9336737853804484,1.9550409951956815,1.9761771877855205,1.9550409951956815,1.9761771877855205,1.9550409951956815,1.9550409951956815,1.9761771877855205,1.9761771877855205,1.9761771877855205,1.9761771877855205,1.9550409951956815,1.9550409951956815,1.9761771877855205,1.9761771877855205,1.9336737853804484,1.9336737853804484,1.9550409951956815,1.9336737853804484,1.9336737853804484,1.9336737853804484,1.9550409951956815,1.9970896980736885,1.9761771877855205,1.9550409951956815,1.9336737853804484,1.9336737853804484,1.9550409951956815,1.7769235818881963,1.7769235818881963,1.7769235818881963,1.7769235818881963,1.8230851283269012,1.8230851283269012,1.7533871310244666,1.7533871310244666,2.0382711378539393,2.017785480862677,2.017785480862677,2.017785480862677,1.8681063552118893,1.8902148922837365,1.8902148922837365,1.8681063552118893,1.8681063552118893,1.9550409951956815,1.9336737853804484,1.9336737853804484,1.8902148922837365,1.91206781355667,1.91206781355667,1.8681063552118893,1.8681063552118893,1.8230851283269012,1.8681063552118893,1.8902148922837365,1.9970896980736885,1.9761771877855205,1.9550409951956815,1.9550409951956815,1.9550409951956815,1.9550409951956815,1.9336737853804484,1.9336737853804484,1.8681063552118893,1.91206781355667,1.91206781355667,1.91206781355667,1.91206781355667,1.9336737853804484,1.9336737853804484,1.9336737853804484,1.91206781355667,2.017785480862677,1.9970896980736885,1.9970896980736885,1.9970896980736885,1.8681063552118893,1.8902148922837365,1.8681063552118893,1.9550409951956815,1.9550409951956815,1.9336737853804484,1.9336737853804484,1.9336737853804484,1.9550409951956815,1.9550409951956815,1.9550409951956815,1.9550409951956815,1.9761771877855205,1.9550409951956815,1.9761771877855205,1.9761771877855205,1.9761771877855205,1.9970896980736885,1.9761771877855205,1.9761771877855205,1.9970896980736885,2.0382711378539393,1.9970896980736885,2.0382711378539393,1.9970896980736885,2.0382711378539393,2.0382711378539393,1.9970896980736885,2.0382711378539393,2.017785480862677,1.9336737853804484,2.0382711378539393,1.9336737853804484,2.017785480862677,2.0382711378539393,1.9970896980736885,1.9970896980736885,1.8457330169217003,1.91206781355667,1.7533871310244666,1.91206781355667,2.017785480862677,1.9761771877855205,1.9970896980736885,1.9336737853804484,1.9336737853804484,1.8902148922837365,1.8457330169217003,1.8681063552118893,1.8001523270263953,1.8457330169217003,1.9761771877855205,1.9336737853804484,1.9336737853804484,1.9336737853804484,1.9336737853804484,0.40765422757078784,0.0,0.6445579284601495,0.0,0.0,0.0,0.28825506869466816,0.0,1.9550409951956815,1.9550409951956815,1.8902148922837365,1.8902148922837365,1.8681063552118893,1.8902148922837365,1.8902148922837365,1.8902148922837365,1.8230851283269012,1.8001523270263953,1.9336737853804484,1.9336737853804484,1.9761771877855205,1.9761771877855205,2.017785480862677,2.017785480862677,1.9761771877855205,1.9761771877855205,1.91206781355667,1.91206781355667,1.9761771877855205,1.9761771877855205,1.8902148922837365,1.8681063552118893,1.91206781355667,1.91206781355667,1.9550409951956815,1.9761771877855205,1.8001523270263953,1.8230851283269012,1.9550409951956815,1.9550409951956815,2.017785480862677,1.9970896980736885,1.9336737853804484,1.91206781355667,2.017785480862677,2.0382711378539393,1.8902148922837365,1.8902148922837365,1.91206781355667,1.91206781355667,1.91206781355667,1.9336737853804484,1.9970896980736885,1.9550409951956815,1.91206781355667,1.91206781355667,1.9761771877855205,1.9336737853804484,1.91206781355667,1.9336737853804484,1.9336737853804484,1.9336737853804484,1.91206781355667,1.91206781355667,2.017785480862677,1.9550409951956815,1.8681063552118893,1.8681063552118893,1.8230851283269012,1.8457330169217003,1.8681063552118893,1.8681063552118893,1.8681063552118893,1.8902148922837365,1.8681063552118893,1.8681063552118893,1.8001523270263953,1.8230851283269012,1.8230851283269012,1.8230851283269012,1.8001523270263953,1.8902148922837365,1.91206781355667,1.8902148922837365,1.91206781355667,1.705339984280517,1.705339984280517,1.7533871310244666,1.91206781355667,1.91206781355667,1.9336737853804484,1.9336737853804484,1.7769235818881963,1.7533871310244666,1.8230851283269012,1.8457330169217003,1.8457330169217003,1.8230851283269012,1.8681063552118893,1.8230851283269012,1.91206781355667,1.8457330169217003,1.9336737853804484,1.9550409951956815,1.91206781355667,1.91206781355667,1.9761771877855205,1.9761771877855205,2.017785480862677,1.9970896980736885,1.9550409951956815,1.9761771877855205,1.9761771877855205,1.9550409951956815,1.91206781355667,1.91206781355667,1.9550409951956815,1.9550409951956815
R_PGK,1.8993289577065282,1.9186119795689476,1.8798481457340264,1.8798481457340264,1.8798481457340264,1.8601633295108113,1.8601633295108113,1.8402679625244358,1.8402679625244358,1.8402679625244358,1.8601633295108113,1.8601633295108113,1.8402679625244358,1.8402679625244358,1.8601633295108113,1.8601633295108113,1.8601633295108113,1.8601633295108113,1.8993289577065282,1.8601633295108113,1.8402679625244358,1.8201551404566942,1.8993289577065282,1.8993289577065282,1.8798481457340264,1.8993289577065282,1.8798481457340264,1.8798481457340264,1.8993289577065282,1.8993289577065282,1.8798481457340264,1.8993289577065282,1.8798481457340264,1.8993289577065282,1.8993289577065282,1.9186119795689476,1.8798481457340264,1.8601633295108113,1.8993289577065282,1.9186119795689476,1.8993289577065282,1.8993289577065282,1.8993289577065282,1.8993289577065282,1.8993289577065282,1.9186119795689476,1.8798481457340264,1.8993289577065282,1.8798481457340264,1.937703116245723,1.937703116245723,1.8993289577065282,1.8993289577065282,1.799817573191244,1.8201551404566942,1.8201551404566942,1.799817573191244,1.758436925124754,1.758436925124754,1.7792475539410217,1.7792475539410217,1.799817573191244,1.799817573191244,1.9186119795689476,1.9186119795689476,1.9186119795689476,1.9186119795689476,1.799817573191244,1.8798481457340264,1.8601633295108113,1.8601633295108113,1.8402679625244358,1.8993289577065282,1.8993289577065282,1.956607984566989,1.956607984566989,1.956607984566989,1.9753319325708791,1.937703116245723,1.8201551404566942,1.8201551404566942,1.8798481457340264,1.8993289577065282,2.030468064147509,1.9938800571742308,2.0485170241142354,2.0485170241142354,1.9753319325708791,1.956607984566989,1.9753319325708791,1.9753319325708791,1.799817573191244,1.8601633295108113,1.9186119795689476,1.9186119795689476,1.8201551404566942,1.8402679625244358,1.937703116245723,1.937703116245723,1.8601633295108113,1.937703116245723,1.937703116245723,1.956607984566989,1.937703116245723,1.956607984566989,1.8993289577065282,1.8993289577065282,1.8601633295108113,1.8601633295108113,1.9186119795689476,1.937703116245723,1.9186119795689476,1.937703116245723,1.956607984566989,1.956607984566989,1.937703116245723,1.937703116245723,1.9186119795689476,1.937703116245723,1.937703116245723,1.9186119795689476,1.956607984566989,1.937703116245723,1.937703116245723,1.956607984566989,1.956607984566989,1.937703116245723,1.9938800571742308,2.0122572203771623,1.9753319325708791,1.9753319325708791,1.9186119795689476,2.030468064147509,1.956607984566989,1.8993289577065282,1.937703116245723,1.9186119795689476,2.030468064147509,1.9753319325708791,1.956607984566989,1.956607984566989,1.8402679625244358,1.8402679625244358,1.8402679625244358,1.9938800571742308,2.0485170241142354,1.9753319325708791,2.0485170241142354,1.956607984566989,1.956607984566989,1.8993289577065282,1.8402679625244358,1.8798481457340264,1.8201551404566942,1.8798481457340264,2.084146078184459,1.937703116245723,1.937703116245723,1.956607984566989,1.937703116245723,1.8601633295108113,1.8601633295108113,1.8798481457340264,1.8601633295108113,1.8601633295108113,1.8402679625244358,1.8402679625244358,1.8993289577065282,1.956607984566989,1.956607984566989,1.8993289577065282,1.8798481457340264,1.8201551404566942,1.8402679625244358,1.8798481457340264,1.8798481457340264,1.8201551404566942,1.8402679625244358,1.8402679625244358,1.8601633295108113,1.937703116245723,1.956607984566989,1.9938800571742308,1.9753319325708791,1.8993289577065282,1.9186119795689476,1.8993289577065282,1.8993289577065282,1.9186119795689476,1.937703116245723,1.8798481457340264,1.8601633295108113,1.8798481457340264,1.8798481457340264,1.8993289577065282,1.8993289577065282,1.7792475539410217,1.7792475539410217,1.9186119795689476,1.9186119795689476,1.9753319325708791,1.9753319325708791,1.956607984566989,1.9186119795689476,2.0122572203771623,2.0122572203771623,1.8993289577065282,1.8798481457340264,1.8798481457340264,1.8601633295108113,1.9186119795689476,1.8993289577065282,1.9753319325708791,1.956607984566989,1.8798481457340264,1.8798481457340264,1.937703116245723,1.9186119795689476,1.8798481457340264,1.8798481457340264,1.9186119795689476,1.9186119795689476,1.8798481457340264,1.8798481457340264,1.9753319325708791,1.956607984566989,1.8601633295108113,1.8601633295108113,1.8201551404566942,1.8201551404566942,1.8201551404566942,1.8402679625244358,1.8402679625244358,1.8601633295108113,1.799817573191244,1.8201551404566942,1.799817573191244,1.8201551404566942,1.8402679625244358,1.8402679625244358,1.7792475539410217,1.8601633295108113,1.8601633295108113,1.8601633295108113,1.8601633295108113,1.6944722198824835,1.6944722198824835,1.7792475539410217,1.8402679625244358,1.8601633295108113,1.8798481457340264,1.8798481457340264,1.7792475539410217,1.7373770405641058,1.8201551404566942,1.8201551404566942,1.8402679625244358,1.8402679625244358,1.799817573191244,1.758436925124754,1.8798481457340264,1.799817573191244,1.8993289577065282,1.937703116245723,1.8798481457340264,1.8601633295108113,1.9938800571742308,2.0122572203771623,2.0485170241142354,2.030468064147509,1.937703116245723,1.956607984566989,1.9186119795689476,1.937703116245723,1.8993289577065282,1.8798481457340264,1.956607984566989,1.956607984566989
